4.440436663004576623e-01 2.836752643468326562e-01 1.268376483534436328e-01 1.016030141220453764e+00 6.737806284765325060e+00 3.934788431852739166e+01 9.665310490687459843e-01
5.449429422019693714e-01 2.231986383774396399e-01 2.237495628364207234e-01 6.297266672727221959e-01 4.693143661525203569e+00 2.415489205747741153e+01 9.907218518120114448e-01
6.319912169649591904e-01 3.388912063774208172e-01 9.814357463149098182e-02 7.516085063976389868e-01 3.757137332114240280e+00 2.699874448589709885e+01 9.878244402153576464e-01
4.834329924444830118e-01 3.380236906470883151e-01 1.704904187735741261e-01 9.009977411977216910e-01 6.023032845905127886e+00 4.423627562042797479e+01 9.908384281873020560e-01
7.412349670570708149e-01 2.417760506044233093e-01 9.006036302540751382e-02 6.267957088679019240e-01 3.411721550606243269e+00 2.439175111928155104e+01 9.917015017759543971e-01
5.700059504411796318e-01 2.132759327040213981e-01 1.566937714496782208e-01 7.946464516382091281e-01 3.485609998928637765e+00 2.443670185894945135e+01 9.993913805833427588e-01
8.233785969211440126e-01 2.606410282778943710e-01 6.320656084465618718e-02 5.932395443364553156e-01 5.589356759690188525e+00 2.395059856902378925e+01 9.819184524397108760e-01
2.821141961844243484e-01 1.984525800262127992e-01 1.315185244582023349e-01 6.465723716055198356e-01 5.280816981888721173e+00 3.316386537728747896e+01 9.726981988765247555e-01
8.526848416286092469e-01 2.051863946662358384e-01 1.007457753809926082e-01 5.333911760336684793e-01 3.567314337174507521e+00 3.064300997732230059e+01 9.930241268542322475e-01
2.193602549775432731e-01 2.507317208855495694e-01 8.387497728652103246e-02 4.824437572287447740e-01 4.348917821584938892e+00 2.534142316729531785e+01 9.724878438952742066e-01
2.012287423813312048e-01 2.192431647574528131e-01 8.184940718008230920e-02 6.561898300676742846e-01 4.315205780758865295e+00 4.347129684453192056e+01 9.946541803130369841e-01
4.952817265679548830e-01 2.134811058702790199e-01 1.867740418142698755e-01 5.320016338045482351e-01 3.912214031519344992e+00 3.037067640461803464e+01 9.849760153491478043e-01
8.776489578529609314e-01 2.061854478615631758e-01 6.371106228166958929e-02 7.797550514003865896e-01 4.867176688960963560e+00 3.627661888277398816e+01 9.657275592151846055e-01
6.647339587565201935e-01 2.831437285428378692e-01 1.284153690181316643e-01 6.381277799626354774e-01 3.082243640999857259e+00 2.002644321939031613e+01 9.658092449713937544e-01
4.499810543989222200e-01 2.804784248636003618e-01 1.940998767827532001e-01 7.304345463554121620e-01 5.057872593431589792e+00 4.224564218231439838e+01 9.930119495845340927e-01
4.971517921131076712e-01 2.857124166437613466e-01 1.495257476082231252e-01 5.253566229390784770e-01 4.050608009146933419e+00 1.774444550939770693e+01 9.830687007098006802e-01
8.426202359085362970e-01 2.414761907489429427e-01 1.006630123139290178e-01 8.439728319144876867e-01 5.693019352115790355e+00 3.555128630914082066e+01 9.998799810657381659e-01
7.167607455722210252e-01 2.231850355137224851e-01 1.672863360672183219e-01 9.331303340406613689e-01 5.454382769990896662e+00 3.577201683990332981e+01 9.694950138634177428e-01
3.675771525347426572e-01 1.572809861948951671e-01 7.067829772415190615e-02 6.822019568094586095e-01 4.936352981355634384e+00 4.052594001594819417e+01 9.731249194381142997e-01
7.360036962389699955e-01 3.076069359219815724e-01 1.181695416707699148e-01 8.395234099721335941e-01 5.328108774653964375e+00 4.694596950525062340e+01 9.894913498559608778e-01
7.098865277345699498e-01 1.617538671197242262e-01 3.285512769514097042e-02 1.061347164168631840e+00 6.745761198831885963e+00 4.099191204939310040e+01 9.940522860405686112e-01
7.917649306359211270e-01 2.647184227170167881e-01 5.292058623475498491e-02 7.851543324238869914e-01 4.618136710560885483e+00 4.222059402472849854e+01 9.978155485020526738e-01
6.331526715314469422e-01 1.533571397457508256e-01 4.419535875312163853e-02 9.982572750058407163e-01 6.324108675559674708e+00 3.596833985848215320e+01 9.826000078112685499e-01
4.404673828754750442e-01 3.471558130464286185e-01 1.024459347569371542e-01 6.069876419215808339e-01 4.226235865126387381e+00 2.704870753399594818e+01 9.885855455432235317e-01
5.421216380181597128e-01 3.249219597750428457e-01 1.934265206192832265e-01 6.892039572514980783e-01 5.848070889714482412e+00 2.669188577025295928e+01 9.875148968875022693e-01
6.757074964405702655e-01 3.266945569213983158e-01 1.440427442425742388e-01 4.912468962434877184e-01 3.096726160399215999e+00 3.094979294437670347e+01 9.944053191400953340e-01
4.832506135283869408e-01 3.172828781948081600e-01 1.409645403063151670e-01 7.253627703264239335e-01 4.749587442334057386e+00 3.323301686890339113e+01 9.764256988210210375e-01
5.106489109258298686e-01 1.437331267175384064e-01 2.026732529123578819e-01 7.038204078137308972e-01 3.817442829468263632e+00 4.007754810680761892e+01 9.939084497182045785e-01
3.473339506269592647e-01 2.986861908247041009e-01 1.497326268160082963e-01 7.584528662033132029e-01 5.219340390355715620e+00 2.739838468277998018e+01 9.800021595916764694e-01
8.697876581816247343e-01 2.407399299486101540e-01 8.234000675871527841e-02 4.986725957711497514e-01 3.212043815907414945e+00 4.571065664678782525e+01 9.859858745587783968e-01
7.489338327828605202e-01 2.226954438387935276e-01 1.321496388196534144e-01 6.329062656969800527e-01 4.716877336436910539e+00 3.653222771821659620e+01 9.870602021374587087e-01
7.296482356856162088e-01 2.113441573655738259e-01 3.464819517036019092e-02 5.887717793938483934e-01 3.862936142965370578e+00 3.793777789216325402e+01 9.773812045480864130e-01
7.233997931554926319e-01 1.918915376160487685e-01 5.028147936197156775e-02 9.055211325176357740e-01 6.001886258296104337e+00 3.034569433809114258e+01 9.876032726887822299e-01
5.410187700569784042e-01 2.387858599676697113e-01 1.640059881688036292e-01 1.032659845504419804e+00 6.927751890911093113e+00 3.638595944456626086e+01 9.663179532138880257e-01
5.337797656641145583e-01 1.762540426508399372e-01 1.011984841122367529e-01 5.762116729903598022e-01 2.198127980945825843e+00 1.446597915527890699e+01 9.764806630469783366e-01
2.023537624287757852e-01 1.978693626278735240e-01 1.088734172726066596e-01 9.755717219914668004e-01 5.427837436400173132e+00 4.484668818504608367e+01 9.957799233209614354e-01
2.496833461729920656e-01 2.534018103789110188e-01 1.198097552086858780e-01 9.642232471297476071e-01 6.184122360855048406e+00 3.434185259710393012e+01 9.899267497499715240e-01
4.216224862112609717e-01 2.613922329624782104e-01 6.896385615358593957e-02 6.730473167950319358e-01 4.479243327837405531e+00 4.327778359882128001e+01 9.904018031215525708e-01
5.697195993487905730e-01 1.994146316157653365e-01 7.669067270175097817e-02 6.171526971115125493e-01 2.924613436679629253e+00 2.518733566640230137e+01 9.856857228981108499e-01
3.116033256679788810e-01 1.684420645333521982e-01 1.346514218404984420e-01 6.039328378155119914e-01 3.572624127639574709e+00 4.063087484897337021e+01 9.677848039292427096e-01
6.184631404891242079e-01 2.627804204905697660e-01 5.625997338732983966e-02 8.396705681218965545e-01 5.604428770011549155e+00 3.999430591941244018e+01 9.882196442179378426e-01
2.226606621680713716e-01 2.379986495305146388e-01 7.685225663373744520e-02 5.817734062009563001e-01 3.360570641434896366e+00 4.478584106325142500e+01 9.722600658623361536e-01
7.771790573661979673e-01 2.483651630950954869e-01 6.580460455907202744e-02 7.210458633744244450e-01 4.560930498983658765e+00 2.096879064895235700e+01 9.824325528257029649e-01
4.868294116103393243e-01 3.129180050283263403e-01 1.530608903307376645e-01 6.427268573898520243e-01 3.101948691259451163e+00 2.958945042581799001e+01 9.926512268394724892e-01
6.026325358134204668e-01 2.536539186968937987e-01 5.606911881922060914e-02 5.875960454798865307e-01 3.417225890522828990e+00 4.582125759992190694e+01 9.872487207657286712e-01
4.556538742977912504e-01 3.906569113329859122e-01 8.769382408977424714e-02 8.225349877880390181e-01 6.139265096990676795e+00 3.136379023080443673e+01 9.776489299317774329e-01
5.841326462321263513e-01 2.523735717708340820e-01 1.240030752321403806e-01 7.294923147679162057e-01 4.636618899477122469e+00 2.567117316742860211e+01 9.811520029004027199e-01
7.505816284995280308e-01 2.910333593212906522e-01 7.959582908905309118e-02 8.282916293446538347e-01 4.443303255881822622e+00 3.861734104970744141e+01 9.999596082389728968e-01
5.955318696454283689e-01 3.690032017479094040e-01 1.373543937229018130e-01 4.418904142414038505e-01 4.136177439724395555e+00 3.135936572973986003e+01 9.682859590759381740e-01
5.124177511705747534e-01 3.523247823002175205e-01 6.441353887031242564e-02 7.344496450912274543e-01 6.164594430312267725e+00 2.745617200750899656e+01 9.780728029715503036e-01
4.407455875533189404e-01 4.011658946048143881e-01 1.328877398615768701e-01 7.037461194458066727e-01 4.866032424170642301e+00 2.920485102019139845e+01 9.663191895274553245e-01
5.083350997191043996e-01 2.509510579163837241e-01 2.257078334681439924e-01 7.811095174935405172e-01 4.084392093464918716e+00 3.154850592163746015e+01 9.821019823569372420e-01
4.042477193677406211e-01 1.313651777424135747e-01 1.563211326008304147e-01 5.272271849156612289e-01 3.675085826942185996e+00 2.838295957177942341e+01 9.865649826986727655e-01
6.167793355804492839e-01 2.401918409763882933e-01 8.276527778144961156e-02 9.523544885330004206e-01 5.827945515210393168e+00 4.027455543203638655e+01 9.717278906375825809e-01
5.489698425025961726e-01 1.884342794492454842e-01 6.236001206876274489e-02 6.882239795607919541e-01 5.717898206503402747e+00 3.248445623979958441e+01 9.666537039401355003e-01
5.034313822734767241e-01 2.911500789373794307e-01 1.617670827551075940e-01 4.656381352918649852e-01 4.192457740443860992e+00 2.951459879013016163e+01 9.877049718738666328e-01
4.793275051853143065e-01 1.964294545566991901e-01 9.349454813763631578e-02 5.436077204994832490e-01 3.897928650360537706e+00 2.343623247344411453e+01 9.849978038521832735e-01
3.641437404061703687e-01 3.411952497861105438e-01 9.926109825790975505e-02 4.640796160103752843e-01 2.071528497663633228e+00 3.172656335697800145e+01 9.999190323088522625e-01
3.903149716860984109e-01 2.076208579820851829e-01 1.731575481895443192e-01 4.697456042186518577e-01 4.165509025734819737e+00 3.425897439131911426e+01 9.664789259168735658e-01
7.173823238453861384e-01 2.642914732770449970e-01 6.689003878328197983e-02 6.428023574751952074e-01 3.358685058114684097e+00 3.420205399074855279e+01 9.676822020671459468e-01
5.917544506467294907e-01 2.574417157401230893e-01 1.791710673200527237e-01 5.531552408906686980e-01 4.919780200352935395e+00 3.094742768676994871e+01 9.998931466036107274e-01
4.036400761756894218e-01 2.679512007142783037e-01 1.303502673202892592e-01 5.638374476333772867e-01 4.623483608570277070e+00 3.663944532345497862e+01 9.933670843372065518e-01
3.866321194917781146e-01 2.133307683305432634e-01 6.804646020827104236e-02 7.699139696862346005e-01 3.984023330380569217e+00 3.895472582903786929e+01 9.713452337041573736e-01
6.712183348624070067e-01 3.141262621808543765e-01 8.116891859446703772e-02 6.551493693190975076e-01 4.255621487285051074e+00 3.922669836960979239e+01 9.970426134878044300e-01
4.780117693098338005e-01 1.811782185699185033e-01 1.336314703051049435e-01 1.045650675098005022e+00 6.986629030523759276e+00 3.966553446500812186e+01 9.966504512507713409e-01
4.893888835636038825e-01 3.432249862080342107e-01 8.517307447290430045e-02 7.065770493732976831e-01 3.878789219264402455e+00 2.719941743782673882e+01 9.809606510655661804e-01
5.634756270826952740e-01 3.508859454767250252e-01 1.603362084381876329e-01 5.330159811943508963e-01 4.050573002692040347e+00 2.370646776663116739e+01 9.975340922718074488e-01
5.263102203630950493e-01 3.506628915116326017e-01 1.747390263813910494e-01 4.766037786408195420e-01 2.254440211542888761e+00 2.899657453884919889e+01 9.752701452614592759e-01
5.446728038161070540e-01 2.568406822491919317e-01 5.479235699114868435e-02 8.458290809170996294e-01 4.839147522300306647e+00 4.785173683920211118e+01 9.840417582357976478e-01
5.129406849604026819e-01 3.722264050405484359e-01 1.629606480568126514e-01 8.119670829290344116e-01 4.090099998327042741e+00 2.310397435286336787e+01 9.935717495642267805e-01
4.955753593432543624e-01 2.336192809442619311e-01 4.993638499640682543e-02 4.441437718156078240e-01 2.743419712500294594e+00 3.490946633365381757e+01 9.757326807590377404e-01
3.095145548110691536e-01 2.600728275742337781e-01 8.436102553337364307e-02 8.983024791726297309e-01 5.061692078292137076e+00 3.840651389662642146e+01 9.949554303666475752e-01
4.577779302208890844e-01 2.859122536930640557e-01 6.698693572610084357e-02 6.226436729512002666e-01 3.680780849249399189e+00 2.273984967907977151e+01 9.703481624895499147e-01
7.419277894935065731e-01 1.853619424022057705e-01 1.989685310509775942e-02 5.830327105153587652e-01 3.204173127827144363e+00 2.371192981171364877e+01 9.944369820676520755e-01
1.693241282118033708e-01 1.763244913447302165e-01 6.468436013670197937e-02 8.982694687923020727e-01 5.858566040526385521e+00 2.567324972993116816e+01 9.854794635068657715e-01
2.762257404780627534e-01 1.279304584167397230e-01 6.409015505550311187e-02 6.862610982778221125e-01 4.084746021759109169e+00 3.023294845737758507e+01 9.970989627807320677e-01
5.100213967787649016e-01 1.771263232997174197e-01 2.378371676424486103e-01 6.666775731720757658e-01 4.352346512644729160e+00 3.282532601720603793e+01 9.708457117584853302e-01
2.648706324539741308e-01 1.640267942944035051e-01 8.979808793180456272e-02 4.991591412012591489e-01 2.548314595010447547e+00 2.858581283689899877e+01 9.761893947501818491e-01
2.645729560570408978e-01 1.605609637080407381e-01 1.022937657985457799e-01 1.011961355721164857e+00 6.086800507473779653e+00 4.712948900746085457e+01 9.762484597147805809e-01
2.221335952965489691e-01 2.114416000698294829e-01 8.513394950294492225e-02 7.715519186177755007e-01 4.414843976769232015e+00 2.224531472578410529e+01 9.780930703268085891e-01
4.572275495848256988e-01 1.537576297570841799e-01 2.079324231697781133e-01 6.164811882209940697e-01 3.571166511322366510e+00 1.606929300805316529e+01 9.882589682603205583e-01
6.059408307381645153e-01 2.350815875996045690e-01 3.588382274738631528e-02 6.597366918981576456e-01 3.316895643847770359e+00 3.514848485304558778e+01 9.664501986981209880e-01
7.488199357961323743e-01 2.887564061723451592e-01 7.961360677447350265e-02 7.264426300437039075e-01 4.701888439634654304e+00 2.310728256146052217e+01 9.671191703441796017e-01
5.055652092598604819e-01 1.494565376091874231e-01 9.214428388715022178e-02 9.224768773092937302e-01 5.953259576647409013e+00 2.860425042447642952e+01 9.937667932430773732e-01
6.259610475737389379e-01 2.833676239737150659e-01 3.895177390159850622e-02 6.849218450837405436e-01 3.993914559216539484e+00 2.782724234225271687e+01 9.963475733501284681e-01
3.784904351096484154e-01 1.815176067186322073e-01 4.392376515965931705e-02 4.916411593445639272e-01 4.285530902611084159e+00 2.314664556817503183e+01 9.857770214099002004e-01
6.522699162721351529e-01 1.968442617751836599e-01 9.889397582759858196e-02 7.880757354153846705e-01 4.975237239753068863e+00 3.176589662154819393e+01 9.864916082571554279e-01
6.395149164752059745e-01 1.728454138486635316e-01 1.622607878018971217e-01 9.815059793896789841e-01 5.424582484601540244e+00 4.479161579092437506e+01 9.754211098251198697e-01
4.584748430183948065e-01 2.492718686149556495e-01 1.523360759251595198e-01 6.304610304050315417e-01 4.074337118219924392e+00 2.623671182203216290e+01 9.820051496383679357e-01
3.916157813253705600e-01 1.153164972965202290e-01 1.806093471764529390e-01 7.918005074276631694e-01 4.045571523499958744e+00 4.235764753993664300e+01 9.885384219677808559e-01
5.210142760821454555e-01 2.632826186460951456e-01 2.146403991140647949e-01 9.801720792848718222e-01 5.733511831308996776e+00 3.167311664523142056e+01 9.864567970631522575e-01
4.375011761092642004e-01 2.237372643136040784e-01 4.809330361996361214e-02 9.225517484961913706e-01 5.605983624290907130e+00 4.641159886904002718e+01 9.902944415216294871e-01
4.564526799156841674e-01 1.787584054011521206e-01 2.359207860787691513e-01 4.950978964921024517e-01 4.595008208565666941e+00 1.995266029323970258e+01 9.848222599881540917e-01
8.530906132655567964e-01 2.260721029082440325e-01 9.265765468633957447e-02 9.648123396878507396e-01 5.661965162038439914e+00 3.392157458377370460e+01 9.984486602603117600e-01
3.302525680728054525e-01 3.478611218857585174e-01 9.194548830030163655e-02 7.057131232529665343e-01 3.842006208256567135e+00 3.178164579143910373e+01 9.744860189612942758e-01
4.488450649778955581e-01 1.696144036564160296e-01 5.181198671394584426e-02 6.344486063521753705e-01 2.194470199562315926e+00 1.119261182850280179e+01 9.816420734008451943e-01
3.059967792204745241e-01 1.012510756632014619e-01 1.330891252730375118e-01 7.747397916489804359e-01 4.745101681029449736e+00 4.135533647693642223e+01 9.825852122952424272e-01
8.510138285462839347e-01 2.709968212743155691e-01 7.389805059760258532e-02 4.984585821761976510e-01 3.147474485218094475e+00 2.319820302603471163e+01 9.863186721463961248e-01
5.087552908234347360e-01 3.897330778383601424e-01 1.747116744465935789e-01 8.447569561633472279e-01 5.420241784469473245e+00 3.878742428071716120e+01 9.828396878410528004e-01
3.573017009698183921e-01 1.837491266512585875e-01 1.958175308650934587e-01 6.754791988250448131e-01 3.056051964282904265e+00 2.201051898670420570e+01 9.728081367200233087e-01
7.188165800235540859e-01 2.604635934453883306e-01 8.133036811176390379e-02 4.233766080181811109e-01 2.519739490582264985e+00 3.611627692109272658e+01 9.708022118417758417e-01
6.184755489843087872e-01 1.910863172917328656e-01 1.680819121568347119e-01 6.803716002351691827e-01 3.611977016401969998e+00 3.392910474269068288e+01 9.902530447988839857e-01
4.440317307559156212e-01 4.484122408478066202e-01 9.515539066738698537e-02 8.011018949560710922e-01 5.995839431016781518e+00 2.876472192180060006e+01 9.939496537361144357e-01
7.792764984990216970e-01 2.653895678791305390e-01 4.978777870492917534e-02 4.636553042486738496e-01 2.960906243687079886e+00 2.930160995899965926e+01 9.920727575307719537e-01
4.290646051616664458e-01 2.341646508027935836e-01 2.153543564299032487e-01 6.454626183716412058e-01 3.757804546253088684e+00 3.492419256209770140e+01 9.723159586166653101e-01
7.736538576651684762e-01 2.320399381912486847e-01 1.503548114076674325e-01 8.053276695440092503e-01 4.160063843440806153e+00 2.608362912923597676e+01 9.882573351432226705e-01
5.749895312339972087e-01 1.298033095193459885e-01 1.157336049913097048e-01 8.787560121245252542e-01 5.578810690465003219e+00 3.636838995765766924e+01 9.897040202757604321e-01
6.067386759922783757e-01 3.238264217197390771e-01 9.011394200574011915e-02 6.350020252033858892e-01 3.812547115251768926e+00 1.751238716053457622e+01 9.871992869216893451e-01
8.993539419641288779e-01 2.159322895047341428e-01 9.401599034676746958e-02 7.021018271189439774e-01 3.065570221612642143e+00 2.474957906496448246e+01 9.942652347340869001e-01
6.762860137327028065e-01 2.373245758866152633e-01 4.949494503777086135e-02 5.695379811656057223e-01 4.752518290560251657e+00 2.171194501146412037e+01 9.764204949334552852e-01
5.333469063995333048e-01 1.359304190230518627e-01 1.187721188232615244e-01 9.476046364902317443e-01 5.766296237097703781e+00 4.012678384070276394e+01 9.964682118023262536e-01
6.993592982835040717e-01 2.785434316459065585e-01 1.453780603436914398e-01 6.139524827379416738e-01 5.496838250520918123e+00 2.505866148623638878e+01 9.935078619400840028e-01
3.167287616401812667e-01 2.260788614509281480e-01 5.512365464648125851e-02 9.665457842528528687e-01 5.363851118919511052e+00 3.705378912920100731e+01 9.929499505536724113e-01
5.653783203397033663e-01 1.553202733712408801e-01 3.836128108503406714e-02 5.211708332166329338e-01 3.279176822803808733e+00 2.274770308011596143e+01 9.843067681714343653e-01
